0_SensorIndex,0_AccelX,0_AccelY,0_AccelZ,0_GyroX,0_GyroY,0_GyroZ,0_MagX,0_MagY,0_MagZ,0_Quat1,0_Quat2,0_Quat3,0_Quat4,0_Sampletime,0_Package,
0,-133,-653,1025,2559,-855,242,-344,644,-224,14359,-3969,2134,-6477,10,4363,
0,-58,-428,967,1841,-1032,270,-344,644,-224,14495,-3652,1841,-6450,31,4364,
0,-23,-422,1041,660,-949,-15,-344,644,-224,14585,-3483,1585,-6408,51,4365,
0,-81,-466,1134,100,-843,-283,-350,595,-315,14609,-3474,1413,-6398,70,4366,
0,-112,-522,1189,766,-1113,-65,-350,595,-315,14612,-3508,1253,-6408,91,4367,
0,-97,-422,1127,1781,-1418,360,-379,564,-289,14667,-3423,1000,-6372,110,4368,
0,5,-301,986,1868,-1686,681,-379,564,-289,14777,-3227,659,-6263,131,4369,
0,133,-309,897,1043,-1779,635,-379,564,-289,14888,-3071,301,-6105,151,4370,
0,155,-342,907,97,-1618,92,-385,540,-323,14949,-3060,-8,-5968,170,4371,
0,98,-395,901,1,-1598,-257,-385,540,-323,14946,-3154,-259,-5920,191,4372,
0,96,-374,869,374,-1688,-148,-385,540,-323,14925,-3243,-531,-5905,210,4373,
0,87,-346,781,507,-1616,288,-398,540,-312,14926,-3275,-825,-5852,231,4374,
0,171,-440,745,4,-1509,533,-398,540,-312,14947,-3312,-1088,-5732,251,4375,
0,202,-468,719,-631,-1507,329,-438,529,-280,14953,-3433,-1298,-5602,270,4376,
0,232,-478,640,-1116,-1310,-82,-438,529,-280,14916,-3645,-1478,-5522,291,4377,
0,240,-461,620,-1519,-1034,-333,-456,536,-233,14839,-3902,-1607,-5518,310,4378,
0,293,-455,482,-2295,-852,-513,-456,536,-233,14726,-4218,-1680,-5563,331,4379,
0,358,-516,510,-3368,-602,-718,-456,536,-233,14559,-4649,-1677,-5660,351,4380,
0,355,-542,518,-3835,-235,-1020,-480,547,-174,14319,-5208,-1582,-5812,370,4381,
0,305,-629,482,-3346,57,-1157,-480,547,-174,14032,-5765,-1430,-6022,391,4382,
0,315,-542,479,-2563,163,-1267,-504,553,-51,13758,-6201,-1289,-6247,410,4383,
0,333,-451,418,-2560,171,-1136,-504,553,-51,13508,-6532,-1181,-6472,431,4384,
0,445,-516,471,-3374,236,-917,-504,553,-51,13243,-6895,-1043,-6666,451,4385,
0,441,-542,489,-4152,544,-1142,-528,529,17,12906,-7362,-818,-6855,470,4386,
0,393,-747,472,-4237,842,-1120,-528,529,17,12484,-7873,-515,-7094,491,4387,
0,356,-752,436,-3340,689,-643,-564,475,89,12061,-8334,-180,-7313,510,4388,
0,417,-639,309,-2060,108,-345,-564,475,89,11750,-8669,67,-7430,531,4389,
0,456,-551,313,-1605,147,-196,-564,475,89,11551,-8897,196,-7471,551,4390,
0,454,-558,340,-1945,548,-224,-571,428,155,11380,-9078,334,-7511,570,4391,
0,422,-597,382,-2607,794,-264,-571,428,155,11154,-9279,555,-7590,591,4392,
0,384,-615,337,-3000,790,-191,-600,411,161,10854,-9535,843,-7680,610,4393,
0,450,-582,174,-2793,600,88,-600,411,161,10531,-9811,1158,-7741,631,4394,
0,463,-593,130,-2689,501,267,-600,411,161,10248,-10062,1460,-7748,651,4395,
0,467,-612,126,-2568,702,415,-606,368,208,9979,-10297,1766,-7726,670,4396,
0,404,-619,170,-2376,872,465,-606,368,208,9718,-10494,2100,-7712,691,4397,
0,384,-585,191,-1581,1176,410,-600,356,252,9487,-10627,2426,-7721,710,4398,
0,411,-533,135,-1328,959,553,-600,356,252,9332,-10667,2698,-7764,731,4399,
0,380,-710,194,-1988,681,975,-600,356,252,9194,-10719,2980,-7754,751,4400,
0,328,-790,163,-1634,846,1242,-600,337,246,9032,-10813,3331,-7670,770,4401,
0,311,-911,116,-386,711,1307,-600,337,246,8948,-10831,3665,-7591,791,4402,
0,295,-878,101,1012,631,1096,-588,342,240,9022,-10725,3877,-7548,810,4403,
0,339,-776,208,1050,389,716,-588,342,240,9204,-10531,3950,-7564,831,4404,
0,277,-795,272,485,547,657,-588,342,240,9341,-10381,3995,-7579,851,4405,
0,255,-854,240,684,431,659,-564,390,220,9423,-10261,4085,-7594,870,4406,
0,272,-907,236,1601,131,732,-564,390,220,9556,-10119,4121,-7600,891,4407,
0,259,-900,280,2819,277,595,-571,420,188,9811,-9879,4054,-7626,910,4408,
0,216,-921,279,2933,482,525,-571,420,188,10142,-9517,3914,-7725,931,4409,
0,163,-951,314,1860,-124,313,-571,420,188,10437,-9172,3776,-7818,951,4410,
0,188,-937,300,593,-359,336,-560,449,129,10612,-9007,3660,-7829,970,4411,
0,128,-950,450,311,-96,479,-560,449,129,10697,-8971,3622,-7771,991,4412,
0,114,-945,490,816,4,485,-553,456,104,10778,-8906,3631,-7731,1010,4413,
0,156,-869,568,1259,-168,601,-553,456,104,10910,-8785,3594,-7702,1031,4414,
0,163,-879,501,933,-48,809,-553,456,104,11085,-8626,3532,-7661,1051,4415,
0,137,-922,443,-313,-47,965,-547,491,110,11224,-8529,3543,-7561,1070,4416,
0,61,-942,332,-632,19,955,-547,491,110,11257,-8552,3665,-7426,1091,4417,
0,52,-917,313,82,-150,980,-523,504,91,11288,-8574,3788,-7291,1110,4418,
0,9,-783,306,775,-81,998,-523,504,91,11406,-8516,3822,-7157,1131,4419,
0,-4,-805,323,771,261,1388,-523,504,91,11557,-8376,3858,-7058,1151,4420,
0,-9,-866,342,838,637,1785,-486,552,110,11743,-8206,3949,-6900,1170,4421,
0,-131,-1052,499,1363,809,1944,-486,552,110,11926,-7957,4130,-6770,1191,4422,
0,272,-3421,2742,5118,2229,1847,-444,576,97,12171,-7594,4277,-6660,1210,4423,
0,193,-1122,526,782,-2294,-919,-444,576,97,12514,-6873,4224,-6838,1231,4424,
0,202,-547,817,-38,99,-605,-444,576,97,12512,-7095,3885,-6815,1251,4425,
0,99,-644,958,4004,1263,443,-422,611,0,12556,-6859,3882,-6975,1270,4426,
0,-68,-585,577,3135,18,1168,-422,611,0,12834,-6253,3749,-7111,1291,4427,
0,-6,-562,488,2606,-573,1099,-425,609,-57,13123,-5805,3585,-7048,1310,4428,
0,-57,-560,548,1809,-372,437,-425,609,-57,13358,-5475,3379,-6971,1331,4429,
0,-115,-641,707,794,144,102,-425,609,-57,13476,-5260,3253,-6970,1351,4430,
0,-135,-757,764,497,129,27,-396,616,-142,13514,-5151,3231,-6989,1370,4431,
0,-139,-823,774,587,-262,153,-396,616,-142,13543,-5077,3204,-6998,1391,4432,
0,-117,-746,779,1240,-265,415,-377,627,-168,13607,-4985,3119,-6978,1410,4433,
0,-93,-703,842,1444,-197,604,-377,627,-168,13718,-4797,3010,-6940,1431,4434,
0,-111,-659,844,1807,-176,652,-377,627,-168,13844,-4574,2905,-6885,1451,4435,
0,-159,-660,916,2707,-51,664,-377,640,-193,14016,-4283,2751,-6789,1470,4436,
0,-191,-554,1093,3656,-152,695,-377,640,-193,14198,-3811,2561,-6766,1491,4437,
0,-160,-506,1130,2559,-425,530,-353,601,-272,14381,-3285,2300,-6749,1510,4438,
0,-161,-453,1170,1803,-422,272,-353,601,-272,14502,-2961,2087,-6709,1531,4439,
0,-113,-378,1092,1908,-897,235,-353,601,-272,14585,-2705,1890,-6695,1551,4440,
0,-98,-368,1080,1705,-1259,320,-336,548,-350,14679,-2485,1604,-6649,1570,4441,
0,-66,-302,1037,1493,-1020,320,-336,548,-350,14762,-2308,1310,-6594,1591,4442,
0,-73,-309,1073,1290,-866,240,-360,513,-395,14829,-2147,1064,-6542,1610,4443,
0,-90,-254,1077,1471,-446,358,-360,513,-395,14883,-1996,857,-6496,1631,4444,
0,-114,-302,990,1741,-546,457,-360,513,-395,14942,-1776,695,-6445,1651,4445,
0,-124,-297,933,1969,-1145,989,-353,478,-401,15019,-1533,475,-6347,1670,4446,
0,10,-277,980,1614,-1130,1162,-353,478,-401,15126,-1299,174,-6159,1691,4447,
0,-3,-240,988,688,-983,585,-360,436,-448,15207,-1147,-75,-5989,1710,4448,
0,-25,-241,1041,0,-879,267,-360,436,-448,15242,-1127,-252,-5897,1731,4449,
0,-59,-275,1047,-408,-969,65,-360,436,-448,15250,-1205,-387,-5853,1751,4450,
0,-61,-279,1040,-257,-1090,72,-366,412,-436,15243,-1330,-522,-5834,1770,4451,
0,13,-235,973,-95,-1235,196,-366,412,-436,15240,-1432,-690,-5800,1791,4452,
0,51,-217,928,-518,-1353,-21,-396,436,-409,15237,-1536,-882,-5756,1810,4453,
0,162,-231,818,-1472,-1431,-409,-396,436,-409,15203,-1739,-1061,-5759,1831,4454,
0,187,-280,773,-2543,-1474,-834,-396,436,-409,15119,-2094,-1193,-5834,1851,4455,
0,177,-304,765,-3906,-1619,-1107,-436,436,-377,14971,-2634,-1280,-5977,1870,4456,
0,244,-378,637,-5473,-1493,-1140,-436,436,-377,14739,-3397,-1294,-6162,1891,4457,
0,255,-403,627,-6571,-1017,-1004,-478,460,-256,14409,-4368,-1172,-6353,1910,4458,
0,270,-494,643,-6713,29,-1166,-478,460,-256,13986,-5411,-889,-6538,1931,4459,
0,196,-550,490,-6020,759,-1208,-478,460,-256,13496,-6337,-466,-6777,1951,4460,
0,180,-551,395,-5304,731,-766,-521,508,-88,13004,-7087,-18,-7007,1970,4461,
0,371,-655,292,-4761,362,-997,-521,508,-88,12542,-7736,394,-7151,1991,4462,
0,319,-656,274,-4260,439,-1186,-550,496,41,12065,-8319,706,-7291,2010,4463,
0,272,-627,258,-3451,487,-1019,-550,496,41,11600,-8805,969,-7443,2031,4464,
0,361,-626,241,-2404,426,-546,-550,496,41,11221,-9161,1196,-7561,2051,4465,
0,378,-630,224,-1776,-41,-478,-580,436,139,10962,-9398,1362,-7621,2070,4466,
0,460,-523,63,-2437,178,-604,-580,436,139,10734,-9623,1454,-7649,2091,4467,
0,464,-534,88,-3461,1160,-256,-587,388,179,10400,-9906,1664,-7706,2110,4468,
0,309,-699,110,-3694,1888,59,-587,388,179,9978,-10181,2088,-7802,2131,4469,
0,329,-714,172,-3092,1906,496,-587,388,179,9554,-10386,2602,-7907,2151,4470,
0,336,-704,184,-2159,1367,635,-592,347,204,9234,-10498,3088,-7965,2170,4471,
0,402,-620,173,-1448,710,361,-592,347,204,9022,-10568,3429,-7975,2191,4472,
0,424,-604,197,-1400,416,366,-604,339,204,8873,-10637,3639,-7957,2210,4473,
0,417,-663,35,-1919,248,330,-604,339,204,8719,-10732,3841,-7905,2231,4474,
0,337,-723,-15,-1990,561,472,-604,339,204,8508,-10875,4077,-7820,2251,4475,
0,303,-724,5,-1128,815,702,-633,328,230,8313,-10958,4343,-7771,2270,4476,
0,308,-742,24,-266,538,924,-633,328,230,8238,-10937,4572,-7750,2291,4477,
0,294,-738,25,390,330,1000,-609,328,217,8283,-10859,4729,-7717,2310,4478,
0,248,-822,62,590,432,1110,-609,328,217,8400,-10738,4840,-7691,2331,4479,
0,246,-860,90,473,623,1071,-609,328,217,8532,-10584,4966,-7679,2351,4480,
0,205,-847,153,-267,492,714,-598,369,192,8613,-10459,5099,-7672,2370,4481,
0,170,-826,227,-916,551,892,-598,369,192,8592,-10420,5264,-7637,2391,4482,
0,116,-902,257,-787,327,1298,-574,392,204,8542,-10407,5494,-7548,2410,4483,
0,121,-1079,136,-203,282,1541,-574,392,204,8562,-10359,5722,-7422,2431,4484,
0,45,-1154,47,309,457,1531,-574,392,204,8655,-10248,5925,-7307,2451,4485,
0,32,-1138,-1,926,638,1369,-569,404,209,8787,-10068,6100,-7257,2470,4486,
0,12,-1098,119,1300,191,1066,-569,404,209,8957,-9845,6209,-7262,2491,4487,
0,-17,-1083,199,1602,-385,984,-556,452,171,9176,-9649,6207,-7254,2510,4488,
0,41,-1109,244,1784,-545,1280,-556,452,171,9454,-9439,6150,-7221,2531,4489,
0,49,-1039,168,1252,-900,1101,-556,452,171,9756,-9239,6079,-7137,2551,4490,
0,45,-1005,142,932,-635,947,-515,488,139,10000,-9117,6007,-7017,2570,4491,
0,25,-947,173,714,-175,847,-515,488,139,10186,-9003,5971,-6925,2591,4492,
0,-18,-993,212,270,411,896,-476,524,113,10307,-8885,6007,-6869,2610,4493,
0,-154,-1170,333,105,377,941,-476,524,113,10360,-8772,6128,-6826,2631,4494,
0,-190,-1101,298,475,-139,888,-476,524,113,10426,-8672,6232,-6760,2651,4495,
0,-185,-1626,634,389,-697,650,-476,555,139,10568,-8575,6232,-6663,2670,4496,
0,-318,-1054,-324,-6072,-2361,638,-476,555,139,10502,-8849,6240,-6395,2691,4497,
0,169,-1248,-424,-4939,-1003,187,-435,577,179,10064,-9621,6464,-5728,2710,4498,
0,-224,-1132,-122,166,1615,77,-435,577,179,9744,-9993,6640,-5434,2731,4499,
0,-96,-1093,229,1502,828,-472,-435,577,179,9715,-9821,6754,-5655,2751,4500,
0,-105,-1015,200,2362,1076,-668,-424,529,302,9797,-9641,6677,-5911,2770,4501,
0,-100,-916,205,2540,380,-451,-424,529,302,9937,-9365,6552,-6252,2791,4502,
0,-104,-903,230,1949,-241,55,-448,547,224,10139,-9121,6378,-6462,2810,4503,
0,-65,-891,285,1602,-241,103,-448,547,224,10337,-8931,6232,-6556,2831,4504,
0,-66,-902,347,965,-446,255,-448,547,224,10502,-8781,6111,-6609,2851,4505,
0,-83,-950,341,246,-642,330,-465,571,179,10623,-8713,6028,-6582,2870,4506,
0,-91,-1032,315,575,-709,420,-465,571,179,10713,-8711,5968,-6493,2891,4507,
0,-82,-1002,279,1628,-888,412,-448,588,164,10864,-8637,5868,-6433,2910,4508,
0,-85,-921,344,2393,-934,438,-448,588,164,11112,-8460,5676,-6416,2931,4509,
0,-95,-918,340,2360,-1104,554,-448,588,164,11415,-8212,5435,-6416,2951,4510,
0,-97,-927,312,2001,-1174,603,-428,624,118,11712,-7975,5193,-6380,2970,4511,
0,-110,-916,320,1958,-1107,530,-428,624,118,11976,-7778,4966,-6313,2991,4512,
0,-116,-949,357,2509,-749,374,-400,660,75,12230,-7557,4735,-6272,3010,4513,
0,-188,-1136,586,2752,-614,472,-400,660,75,12491,-7245,4501,-6298,3031,4514,
0,-223,-1130,570,2543,-737,645,-400,660,75,12764,-6887,4277,-6309,3051,4515,
0,-193,-1127,592,1564,-1098,377,-376,684,22,13000,-6644,4043,-6240,3070,4516,
0,-176,-1036,664,1544,-1026,251,-376,684,22,13173,-6476,3814,-6199,3091,4517,
0,-169,-1072,680,1299,-1160,264,-358,684,-35,13332,-6333,3586,-6142,3110,4518,
0,-143,-925,738,1216,-1350,101,-358,684,-35,13477,-6221,3349,-6074,3131,4519,
0,-90,-888,692,704,-1539,-16,-358,684,-35,13603,-6147,3080,-6010,3151,4520,
0,-72,-876,667,-157,-1393,-215,-340,672,-92,13686,-6181,2817,-5915,3170,4521,
0,-63,-868,680,-486,-956,-486,-340,672,-92,13686,-6308,2632,-5865,3191,4522,
0,-91,-858,701,-326,-975,-482,-358,665,-67,13649,-6447,2492,-5863,3210,4523,
0,-43,-878,778,-26,-1148,-366,-358,665,-67,13645,-6564,2313,-5815,3231,4524,
0,-54,-784,678,116,-1409,-237,-358,665,-67,13653,-6642,2115,-5783,3251,4525,
0,-10,-769,650,-28,-1596,-113,-395,665,-48,13680,-6722,1881,-5706,3270,4526,
0,70,-777,584,-237,-1423,-229,-395,665,-48,13695,-6829,1651,-5614,3291,4527,
0,75,-795,559,-486,-1148,-494,-406,641,-20,13680,-6955,1452,-5552,3310,4528,
0,60,-781,534,-634,-880,-806,-406,641,-20,13621,-7107,1284,-5546,3331,4529,
0,86,-752,533,-337,-769,-941,-406,641,-20,13538,-7248,1134,-5599,3351,4530,
0,99,-727,558,-243,-883,-794,-400,641,16,13475,-7347,960,-5655,3370,4531,
0,128,-681,532,-489,-988,-531,-400,641,16,13416,-7451,791,-5684,3391,4532,
0,207,-672,396,-897,-929,-596,-424,606,24,13348,-7592,644,-5676,3410,4533,
0,255,-752,311,-1836,-575,-572,-424,606,24,13225,-7806,541,-5683,3431,4534,
0,239,-749,225,-2208,-555,-784,-424,606,24,13027,-8114,524,-5711,3451,4535,
0,257,-733,202,-2267,-488,-923,-446,595,96,12783,-8457,521,-5765,3470,4536,
0,270,-712,235,-2130,-53,-803,-446,595,96,12526,-8788,518,-5834,3491,4537,
0,288,-713,214,-1800,625,-830,-470,558,153,12281,-9054,588,-5941,3510,4538,
0,312,-686,190,-1658,510,-838,-470,558,153,12056,-9240,700,-6102,3531,4539,
0,355,-655,254,-1757,276,-730,-470,558,153,11832,-9430,785,-6236,3551,4540,
0,312,-632,217,-2017,-93,-486,-499,523,206,11605,-9647,855,-6320,3570,4541,
0,402,-527,138,-2620,308,-97,-499,523,206,11356,-9918,954,-6340,3591,4542,
0,429,-559,117,-3083,1031,209,-505,475,232,11056,-10210,1197,-6367,3610,4543,
0,386,-583,88,-3087,1306,359,-505,475,232,10718,-10487,1564,-6414,3631,4544,
0,344,-617,88,-2847,1410,454,-505,475,232,10380,-10725,1964,-6466,3651,4545,
0,310,-680,116,-2527,1303,622,-523,438,276,10064,-10918,2360,-6508,3670,4546,
0,275,-677,80,-2083,1112,588,-523,438,276,9792,-11070,2733,-6521,3691,4547,
0,281,-672,39,-1420,905,548,-523,398,310,9572,-11177,3039,-6530,3710,4548,
0,318,-660,-10,-882,663,725,-523,398,310,9436,-11226,3282,-6528,3731,4549,
0,294,-732,-9,-462,663,844,-523,398,310,9371,-11233,3490,-6501,3751,4550,
0,259,-771,2,200,883,819,-536,384,323,9366,-11182,3683,-6489,3770,4551,
0,201,-766,37,694,979,762,-536,384,323,9426,-11052,3844,-6532,3791,4552,
0,179,-792,90,766,907,676,-518,396,297,9522,-10881,3975,-6600,3810,4553,
0,174,-862,104,522,761,786,-518,396,297,9614,-10717,4094,-6663,3831,4554,
0,128,-983,209,231,738,969,-518,396,297,9689,-10583,4231,-6682,3851,4555,
0,100,-1027,247,177,642,1037,-512,427,264,9749,-10464,4404,-6670,3870,4556,
0,133,-962,172,462,256,981,-512,427,264,9819,-10355,4559,-6634,3891,4557,
0,141,-931,149,982,71,885,-499,456,244,9943,-10232,4640,-6585,3910,4558,
0,99,-900,93,844,201,892,-499,456,244,10108,-10077,4673,-6548,3931,4559,
0,95,-977,158,157,544,855,-499,456,244,10228,-9939,4749,-6517,3951,4560,
0,75,-1015,198,-533,822,875,-475,484,244,10262,-9866,4893,-6470,3970,4561,
0,0,-1068,262,-370,673,816,-475,484,244,10220,-9825,5109,-6432,3991,4562,
0,-16,-1056,259,396,174,810,-464,504,206,10226,-9762,5264,-6393,4010,4563,
0,1,-981,161,867,-214,865,-464,504,206,10334,-9654,5318,-6338,4031,4564,
0,20,-986,151,810,-199,923,-464,504,206,10496,-9523,5321,-6267,4051,4565,
0,-18,-1006,208,567,136,891,-475,528,200,10638,-9395,5353,-6193,4070,4566,
0,-112,-1052,277,318,360,762,-475,528,200,10731,-9275,5427,-6148,4091,4567,
0,-113,-1042,249,138,87,812,-432,545,180,10787,-9182,5522,-6106,4110,4568,
0,-112,-1026,216,386,-110,924,-432,545,180,10858,-9111,5593,-6021,4131,4569,
0,104,-3660,1686,615,-172,701,-432,545,180,10967,-9009,5642,-5931,4151,4570,
0,-357,-1219,67,-3563,-1492,-883,-409,563,208,10963,-9127,5548,-5845,4170,4571,
0,350,-988,-62,-1331,-754,-3,-409,563,208,10685,-9639,5557,-5521,4191,4572,
0,15,-1054,100,993,1065,-662,-403,552,252,10636,-9711,5554,-5491,4210,4573,
0,7,-865,468,638,888,-604,-403,552,252,10635,-9581,5535,-5736,4231,4574,
0,-70,-948,364,-360,546,-58,-403,552,252,10596,-9522,5551,-5889,4251,4575,
0,-89,-963,192,-707,5,299,-436,545,238,10524,-9544,5637,-5901,4270,4576,
0,-62,-1009,93,-203,-144,247,-436,545,238,10484,-9602,5699,-5819,4291,4577,
0,-92,-991,31,245,-382,118,-443,539,259,10501,-9603,5705,-5780,4310,4578,
0,-35,-976,164,280,-394,70,-443,539,259,10560,-9592,5655,-5740,4331,4579,
0,-66,-1000,177,300,-331,23,-443,539,259,10613,-9578,5604,-5714,4351,4580,
0,-53,-1006,187,504,-626,17,-424,576,254,10673,-9563,5541,-5689,4370,4581,
0,-34,-979,163,837,-768,-28,-424,576,254,10771,-9536,5429,-5657,4391,4582,
0,-44,-985,146,1067,-845,17,-419,569,259,10913,-9475,5279,-5630,4410,4583,
0,-59,-999,197,1168,-564,128,-419,569,259,11069,-9390,5128,-5606,4431,4584,
0,-99,-1028,224,1457,-360,221,-419,569,259,11226,-9266,5012,-5607,4451,4585,
0,-114,-1103,304,2013,-411,454,-401,604,252,11415,-9085,4900,-5621,4470,4586,
0,-183,-1030,351,2778,-524,811,-401,604,252,11676,-8824,4759,-5620,4491,4587,
0,-87,-1008,275,3810,-643,991,-377,622,193,12035,-8429,4591,-5610,4510,4588,
0,-61,-914,278,3428,-815,697,-377,622,193,12455,-7930,4352,-5612,4531,4589,
0,-102,-1034,445,2521,-377,698,-377,622,193,12787,-7525,4120,-5598,4551,4590,
0,-162,-1141,541,2396,-122,448,-329,683,110,13022,-7182,3999,-5593,4570,4591,
0,-235,-1047,659,3231,-600,124,-329,683,110,13246,-6821,3833,-5634,4591,4592,
0,-224,-946,687,3596,-812,85,-312,700,-6,13511,-6380,3552,-5708,4610,4593,
0,-181,-735,934,3545,-1197,304,-312,700,-6,13784,-5907,3215,-5762,4631,4594,
0,-158,-819,969,2890,-1274,439,-312,700,-6,14048,-5475,2850,-5744,4651,4595,
0,-249,-897,1033,2973,-1480,280,-313,670,-97,14268,-5120,2504,-5691,4670,4596,
0,-273,-785,989,4161,-1706,542,-313,670,-97,14493,-4713,2090,-5640,4691,4597,
0,-152,-649,923,4390,-1937,691,-324,659,-200,14765,-4132,1594,-5550,4710,4598,
0,-68,-583,1021,2774,-1859,484,-324,659,-200,14998,-3593,1081,-5424,4731,4599,
0,-141,-665,1106,1176,-1657,-50,-324,659,-200,15119,-3329,676,-5321,4751,4600,
0,-147,-672,1070,1419,-1854,-294,-318,593,-297,15157,-3247,343,-5294,4770,4601,
0,-155,-422,990,2494,-2213,-172,-318,593,-297,15201,-3083,-76,-5278,4791,4602,
0,29,-201,846,2514,-2650,246,-353,571,-324,15269,-2793,-597,-5211,4810,4603,
0,117,-232,761,1197,-2873,607,-353,571,-324,15326,-2582,-1152,-5056,4831,4604,
0,241,-262,675,-74,-2490,328,-353,571,-324,15337,-2601,-1636,-4874,4851,4605,
0,254,-271,652,-846,-1617,-329,-401,499,-331,15291,-2771,-1981,-4797,4870,4606,
0,227,-276,665,-1022,-969,-777,-401,499,-331,15208,-2981,-2179,-4851,4891,4607,
0,227,-274,646,-1221,-796,-826,-424,516,-267,15110,-3175,-2292,-4977,4910,4608,
0,287,-269,561,-1599,-736,-742,-424,516,-267,15003,-3407,-2376,-5108,4931,4609,
0,363,-266,526,-2235,-583,-804,-424,516,-267,14880,-3698,-2419,-5244,4951,4610,
0,394,-293,598,-3186,-203,-1183,-462,499,-216,14716,-4089,-2396,-5424,4970,4611,
0,402,-280,576,-4544,105,-1664,-462,499,-216,14476,-4601,-2269,-5706,4991,4612,
0,401,-294,550,-6226,70,-1756,-510,505,-152,14110,-5307,-2032,-6087,5010,4613,
0,419,-443,460,-6526,-207,-1290,-510,505,-152,13610,-6216,-1701,-6456,5031,4614,
0,397,-478,391,-5331,-162,-656,-510,505,-152,13087,-7095,-1380,-6704,5051,4615,
0,456,-533,376,-3953,327,-62,-534,481,9,12659,-7771,-1069,-6830,5070,4616,
0,488,-510,320,-2973,1033,136,-534,481,9,12356,-8216,-741,-6906,5091,4617,
0,465,-487,303,-2693,1354,56,-564,452,113,12120,-8500,-371,-7011,5110,4618,
0,493,-456,241,-2960,1439,-138,-564,452,113,11875,-8744,10,-7139,5131,4619,
0,466,-441,233,-3657,1730,-115,-564,452,113,11567,-9015,418,-7293,5151,4620,
0,446,-587,197,-4450,1994,118,-576,435,166,11176,-9337,931,-7449,5170,4621,
0,346,-620,204,-4701,1861,391,-576,435,166,10705,-9707,1540,-7565,5191,4622,
0,338,-596,169,-3907,1687,539,-593,393,171,10229,-10058,2150,-7617,5210,4623,
0,415,-506,63,-3374,1938,558,-593,393,171,9832,-10291,2690,-7656,5231,4624,
0,405,-614,71,-4655,1893,692,-593,393,171,9423,-10481,3246,-7699,5251,4625,
0,218,-913,-3,-5755,1948,988,-611,376,211,8849,-10785,3920,-7645,5270,4626,
0,195,-1003,-49,-4967,1662,1137,-611,376,211,8188,-11095,4670,-7516,5291,4627,
0,205,-917,-75,-2918,998,1107,-604,332,230,7669,-11291,5282,-7365,5310,4628,
0,259,-812,-150,-1730,550,1103,-604,332,230,7405,-11359,5677,-7235,5331,4629,
0,364,-830,-271,-1808,333,971,-604,332,230,7250,-11388,5974,-7106,5351,4630,
0,205,-992,-275,-1513,300,1029,-595,313,275,7084,-11438,6249,-6954,5370,4631,
0,67,-1049,-136,-347,325,945,-595,313,275,6991,-11444,6479,-6827,5391,4632,
0,113,-927,-154,247,14,842,-576,315,264,7020,-11367,6625,-6787,5410,4633,
0,210,-795,-109,18,-344,768,-576,315,264,7111,-11299,6699,-6732,5431,4634,
0,194,-835,-115,-606,-319,828,-576,315,264,7175,-11280,6773,-6621,5451,4635,
0,187,-890,-106,-830,5,982,-566,350,283,7171,-11288,6905,-6474,5470,4636,
0,50,-1103,-172,-565,-20,1039,-566,350,283,7141,-11272,7083,-6342,5491,4637,
0,15,-1131,-229,203,-359,875,-547,350,308,7169,-11232,7220,-6226,5510,4638,
0,73,-1033,-296,733,-756,782,-547,350,308,7308,-11174,7252,-6129,5531,4639,
0,48,-966,-244,808,-691,701,-547,350,308,7507,-11103,7233,-6042,5551,4640,
0,10,-997,-146,508,-626,763,-534,376,308,7690,-11031,7215,-5963,5570,4641,
0,-60,-1069,-99,422,-693,747,-534,376,308,7840,-10976,7223,-5859,5591,4642,
0,-97,-1113,-165,819,-869,677,-504,400,302,7997,-10924,7215,-5753,5610,4643,
0,-108,-1098,-196,1410,-1036,882,-504,400,302,8224,-10842,7159,-5656,5631,4644,
0,-99,-1103,-187,2075,-1339,967,-504,400,302,8543,-10698,7071,-5568,5651,4645,
0,-46,-991,-180,1973,-940,740,-492,435,316,8925,-10512,6936,-5492,5670,4646,
0,-132,-961,-28,1381,-58,512,-492,435,316,9219,-10324,6838,-5488,5691,4647,
0,-183,-1079,60,374,53,741,-456,488,316,9370,-10175,6828,-5522,5710,4648,
0,14,-1502,-748,-6064,-2932,170,-456,488,316,9255,-10321,7016,-5199,5731,4649,
0,-11,-913,-477,-98,-563,-546,-456,488,316,8934,-10898,6991,-4580,5751,4650,
0,-45,-1048,-275,3148,1362,-394,-419,507,388,9025,-10827,6876,-4741,5770,4651,
0,-98,-1090,94,2399,637,-571,-419,507,388,9251,-10495,6804,-5139,5791,4652,
0,14,-928,19,3124,576,-426,-433,500,360,9458,-10254,6655,-5436,5810,4653,
0,-29,-916,44,2696,-381,-656,-433,500,360,9744,-9949,6447,-5739,5831,4654,
0,-83,-870,135,1850,224,-417,-433,500,360,9981,-9750,6210,-5932,5851,4655,
0,-63,-843,130,1217,-22,-341,-444,531,283,10118,-9583,6075,-6109,5870,4656,
0,-13,-954,50,-4,-342,-15,-444,531,283,10202,-9505,5978,-6186,5891,4657,
0,-25,-1055,-19,-608,-620,147,-438,560,238,10208,-9557,5951,-6121,5910,4658,
0,-2,-1079,-125,-16,-465,30,-438,560,238,10204,-9642,5932,-6014,5931,4659,
0,-2,-1045,-88,798,-172,-158,-438,560,238,10247,-9647,5875,-5988,5951,4660,
0,-19,-977,74,1264,-17,-240,-438,553,256,10337,-9563,5784,-6056,5970,4661,
